video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions,nsi_text,coarse_template,fine_template
-yLmu5-WSoU,411.022,411.791,https://www.youtube.com/watch?v=-yLmu5-WSoU&t=411,[APPLAUSE],1,0,1,0,0,0,0,0,APPLAUSE,NOUN,NN
02Ixe4yXWdY,350.416,354.687,https://www.youtube.com/watch?v=02Ixe4yXWdY&t=350,They can grow almost 3 m (10 ft) tall.,1,0,0,0,1,0,0,0,10 ft,NUM + NOUN,CD + NN
02Ixe4yXWdY,403.936,406.773,https://www.youtube.com/watch?v=02Ixe4yXWdY&t=403,standing 2 m (10 ft) tall.,1,0,0,0,1,0,0,0,10 ft,NUM + NOUN,CD + NN
08chDjd0nNI,155.682,156.515,https://www.youtube.com/watch?v=08chDjd0nNI&t=155,(laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
09gdf1dcvTA,192.85,194.467,https://www.youtube.com/watch?v=09gdf1dcvTA&t=192,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
09gdf1dcvTA,199.57,202.153,https://www.youtube.com/watch?v=09gdf1dcvTA&t=199,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
09gdf1dcvTA,194.467,195.36,https://www.youtube.com/watch?v=09gdf1dcvTA&t=194,(chip crunches),1,0,1,0,0,0,0,0,chip crunches,NOUN + NOUN,NN + NNS
0acJuZsr_nQ,10.297,12.88,https://www.youtube.com/watch?v=0acJuZsr_nQ&t=10,[upbeat music],1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
0acJuZsr_nQ,401.546,405.796,https://www.youtube.com/watch?v=0acJuZsr_nQ&t=401,[Jurassic Park theme song humming],1,1,1,0,0,0,0,0,Jurassic Park theme song humming,PROPN + NOUN + NOUN + NOUN + VERB,NNP + NN + NN + NN + VBG
0acJuZsr_nQ,850.179,852.929,https://www.youtube.com/watch?v=0acJuZsr_nQ&t=850,[dramatic music],1,1,0,0,0,0,0,0,dramatic music,ADJ + NOUN,JJ + NN
0acJuZsr_nQ,797.592,798.425,https://www.youtube.com/watch?v=0acJuZsr_nQ&t=797,[gunshot],1,0,1,0,0,0,0,0,gunshot,NOUN,NN
0HNL0ebtt94,0.067,1.068,https://www.youtube.com/watch?v=0HNL0ebtt94&t=0,[music playing],1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
0HNL0ebtt94,233.901,234.902,https://www.youtube.com/watch?v=0HNL0ebtt94&t=233,[music playing],1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
0HNL0ebtt94,330.931,331.932,https://www.youtube.com/watch?v=0HNL0ebtt94&t=330,[music playing],1,1,0,0,0,0,0,0,music playing,NOUN + VERB,NN + VBG
0HNL0ebtt94,5.305,6.306,https://www.youtube.com/watch?v=0HNL0ebtt94&t=5,[screaming],1,0,1,0,0,0,0,0,screaming,VERB,VBG
0HNL0ebtt94,13.547,14.548,https://www.youtube.com/watch?v=0HNL0ebtt94&t=13,[growling],1,0,1,0,0,0,0,0,growling,VERB,VBG
0HNL0ebtt94,19.186,20.187,https://www.youtube.com/watch?v=0HNL0ebtt94&t=19,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,28.562,29.563,https://www.youtube.com/watch?v=0HNL0ebtt94&t=28,[grunting],1,0,1,0,0,0,0,0,grunting,VERB,VBG
0HNL0ebtt94,41.642,42.609,https://www.youtube.com/watch?v=0HNL0ebtt94&t=41,[screaming],1,0,1,0,0,0,0,0,screaming,VERB,VBG
0HNL0ebtt94,45.812,46.813,https://www.youtube.com/watch?v=0HNL0ebtt94&t=45,[screaming],1,0,1,0,0,0,0,0,screaming,VERB,VBG
0HNL0ebtt94,56.356,57.324,https://www.youtube.com/watch?v=0HNL0ebtt94&t=56,[groaning],1,0,1,0,0,0,0,0,groaning,VERB,VBG
0HNL0ebtt94,70.571,71.572,https://www.youtube.com/watch?v=0HNL0ebtt94&t=70,[groaning],1,0,1,0,0,0,0,0,groaning,VERB,VBG
0HNL0ebtt94,77.01,78.011,https://www.youtube.com/watch?v=0HNL0ebtt94&t=77,[groaning],1,0,1,0,0,0,0,0,groaning,VERB,VBG
0HNL0ebtt94,84.284,85.285,https://www.youtube.com/watch?v=0HNL0ebtt94&t=84,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,97.631,98.632,https://www.youtube.com/watch?v=0HNL0ebtt94&t=97,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,106.273,107.274,https://www.youtube.com/watch?v=0HNL0ebtt94&t=106,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,131.732,132.699,https://www.youtube.com/watch?v=0HNL0ebtt94&t=131,[blowing],1,0,1,0,0,0,0,0,blowing,VERB,VBG
0HNL0ebtt94,138.605,139.606,https://www.youtube.com/watch?v=0HNL0ebtt94&t=138,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,144.144,145.145,https://www.youtube.com/watch?v=0HNL0ebtt94&t=144,[blowing],1,0,1,0,0,0,0,0,blowing,VERB,VBG
0HNL0ebtt94,146.947,147.915,https://www.youtube.com/watch?v=0HNL0ebtt94&t=146,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,152.252,153.22,https://www.youtube.com/watch?v=0HNL0ebtt94&t=152,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,160.861,161.862,https://www.youtube.com/watch?v=0HNL0ebtt94&t=160,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,163.43,164.431,https://www.youtube.com/watch?v=0HNL0ebtt94&t=163,[roaring],1,0,1,0,0,0,0,0,roaring,VERB,VBG
0HNL0ebtt94,176.643,177.644,https://www.youtube.com/watch?v=0HNL0ebtt94&t=176,[roaring],1,0,1,0,0,0,0,0,roaring,VERB,VBG
0HNL0ebtt94,185.786,186.787,https://www.youtube.com/watch?v=0HNL0ebtt94&t=185,[roaring],1,0,1,0,0,0,0,0,roaring,VERB,VBG
0HNL0ebtt94,209.343,210.344,https://www.youtube.com/watch?v=0HNL0ebtt94&t=209,[screaming],1,0,1,0,0,0,0,0,screaming,VERB,VBG
0HNL0ebtt94,237.504,238.505,https://www.youtube.com/watch?v=0HNL0ebtt94&t=237,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,244.077,245.078,https://www.youtube.com/watch?v=0HNL0ebtt94&t=244,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,247.814,248.815,https://www.youtube.com/watch?v=0HNL0ebtt94&t=247,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,251.685,252.686,https://www.youtube.com/watch?v=0HNL0ebtt94&t=251,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0HNL0ebtt94,276.577,277.578,https://www.youtube.com/watch?v=0HNL0ebtt94&t=276,[thudding],1,0,1,0,0,0,0,0,thudding,NOUN,NN
0HNL0ebtt94,278.212,279.213,https://www.youtube.com/watch?v=0HNL0ebtt94&t=278,[gasping],1,0,1,0,0,0,0,0,gasping,VERB,VBG
0HNL0ebtt94,329.229,330.23,https://www.youtube.com/watch?v=0HNL0ebtt94&t=329,[laughing],1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,0,2.5,https://www.youtube.com/watch?v=0imbM1PHlxM&t=0,(dance music),1,1,0,0,0,0,0,0,dance music,NOUN + NOUN,NN + NN
0imbM1PHlxM,13.577,15.602,https://www.youtube.com/watch?v=0imbM1PHlxM&t=13,(soaring intense music),1,1,0,0,0,0,0,0,soaring intense music,VERB + ADJ + NOUN,VBG + JJ + NN
0imbM1PHlxM,26.472,29.336,https://www.youtube.com/watch?v=0imbM1PHlxM&t=26,(soaring intense music),1,1,0,0,0,0,0,0,soaring intense music,VERB + ADJ + NOUN,VBG + JJ + NN
0imbM1PHlxM,35.719,39.136,https://www.youtube.com/watch?v=0imbM1PHlxM&t=35,(gentle acoustic guitar),1,1,0,0,0,0,0,0,gentle acoustic guitar,ADJ + ADJ + NOUN,JJ + JJ + NN
0imbM1PHlxM,120.231,123.548,https://www.youtube.com/watch?v=0imbM1PHlxM&t=120,(applauding and heartfelt music),1,1,1,0,0,0,0,0,applauding and heartfelt music,NOUN + CCONJ + ADJ + NOUN,NN + CC + JJ + NN
0imbM1PHlxM,141.868,144.939,https://www.youtube.com/watch?v=0imbM1PHlxM&t=141,(soaring intense music),1,1,0,0,0,0,0,0,soaring intense music,VERB + ADJ + NOUN,VBG + JJ + NN
0imbM1PHlxM,173.411,175.028,https://www.youtube.com/watch?v=0imbM1PHlxM&t=173,(dance music),1,1,0,0,0,0,0,0,dance music,NOUN + NOUN,NN + NN
0imbM1PHlxM,175.028,177.611,https://www.youtube.com/watch?v=0imbM1PHlxM&t=175,(hip hop beat),1,1,0,0,0,0,0,0,hip hop beat,NOUN + NOUN + NOUN,NN + NN + NN
0imbM1PHlxM,15.602,17.852,https://www.youtube.com/watch?v=0imbM1PHlxM&t=15,(bubbling),1,0,1,0,0,0,0,0,bubbling,VERB,VBG
0imbM1PHlxM,34.886,35.719,https://www.youtube.com/watch?v=0imbM1PHlxM&t=34,- [Kenny] Yes.,1,0,0,1,0,0,0,0,Kenny,PROPN,NNP
0imbM1PHlxM,54.561,56.086,https://www.youtube.com/watch?v=0imbM1PHlxM&t=54,(applauding),1,0,1,0,0,0,0,0,applauding,VERB,VBG
0imbM1PHlxM,61.243,62.076,https://www.youtube.com/watch?v=0imbM1PHlxM&t=61,(laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,83.08,83.996,https://www.youtube.com/watch?v=0imbM1PHlxM&t=83,"- [Kenny] Oh, okay.",1,0,0,1,0,0,0,0,Kenny,PROPN,NNP
0imbM1PHlxM,83.996,85.438,https://www.youtube.com/watch?v=0imbM1PHlxM&t=83,(laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,106.027,107.752,https://www.youtube.com/watch?v=0imbM1PHlxM&t=106,(laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,127.501,130.563,https://www.youtube.com/watch?v=0imbM1PHlxM&t=127,(laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,140.881,141.868,https://www.youtube.com/watch?v=0imbM1PHlxM&t=140,(laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
0imbM1PHlxM,190.327,192.827,https://www.youtube.com/watch?v=0imbM1PHlxM&t=190,(baby crying),1,0,1,0,0,0,0,0,baby crying,NOUN + NOUN,NN + NN
0ko8Nbe0zhE,14.692,17.745,https://www.youtube.com/watch?v=0ko8Nbe0zhE&t=14,(dramatic music),1,1,0,0,0,0,0,0,dramatic music,ADJ + NOUN,JJ + NN
0ko8Nbe0zhE,109.493,112.076,https://www.youtube.com/watch?v=0ko8Nbe0zhE&t=109,(gentle music),1,1,0,0,0,0,0,0,gentle music,ADJ + NOUN,JJ + NN
0ko8Nbe0zhE,0.97,2.68,https://www.youtube.com/watch?v=0ko8Nbe0zhE&t=0,"- [Narrator] This, true",1,0,0,1,0,0,0,0,Narrator,NOUN,NN
0ko8Nbe0zhE,17.745,19.995,https://www.youtube.com/watch?v=0ko8Nbe0zhE&t=17,(coughing),1,0,1,0,0,0,0,0,coughing,VERB,VBG
0ko8Nbe0zhE,114.78,117.363,https://www.youtube.com/watch?v=0ko8Nbe0zhE&t=114,(logo dinging),1,0,1,0,0,0,0,0,logo dinging,NOUN + VERB,NN + VBG
0oTBOQ5rp58,1.7,4.17,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=1,[cheery orchestral music],1,1,0,0,0,0,0,0,cheery orchestral music,ADJ + ADJ + NOUN,JJ + JJ + NN
0oTBOQ5rp58,50.082,53.219,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=50,[peppy woodwind music],1,1,0,0,0,0,0,0,peppy woodwind music,PROPN + NOUN + NOUN,NNP + NN + NN
0oTBOQ5rp58,86.118,87.487,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=86,[music ends],1,1,0,0,0,0,0,0,music ends,NOUN + VERB,NN + VBZ
0oTBOQ5rp58,87.52,90.256,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=87,[adventurous rock music],1,1,0,0,0,0,0,0,adventurous rock music,ADJ + NOUN + NOUN,JJ + NN + NN
0oTBOQ5rp58,162.194,165.164,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=162,[music ends],1,1,0,0,0,0,0,0,music ends,NOUN + VERB,NN + VBZ
0oTBOQ5rp58,165.197,168.134,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=165,[heroic orchestral music],1,1,0,0,0,0,0,0,heroic orchestral music,ADJ + ADJ + NOUN,JJ + JJ + NN
0oTBOQ5rp58,207.806,211.21,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=207,[flashy big band music],1,1,0,0,0,0,0,0,flashy big band music,ADJ + ADJ + NOUN + NOUN,JJ + JJ + NN + NN
0oTBOQ5rp58,238.771,240.073,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=238,[music ends],1,1,0,0,0,0,0,0,music ends,NOUN + VERB,NN + VBZ
0oTBOQ5rp58,240.106,243.076,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=240,[bouncy synth music],1,1,0,0,0,0,0,0,bouncy synth music,VERB + ADJ + NOUN,VB + JJ + NN
0oTBOQ5rp58,252.785,254.153,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=252,[music ends],1,1,0,0,0,0,0,0,music ends,NOUN + VERB,NN + VBZ
0oTBOQ5rp58,254.186,257.757,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=254,[lively orchestral music],1,1,0,0,0,0,0,0,lively orchestral music,ADJ + ADJ + NOUN,JJ + JJ + NN
0oTBOQ5rp58,276.475,279.278,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=276,[music ends],1,1,0,0,0,0,0,0,music ends,NOUN + VERB,NN + VBZ
0oTBOQ5rp58,279.311,283.249,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=279,[lively orchestral music],1,1,0,0,0,0,0,0,lively orchestral music,ADJ + ADJ + NOUN,JJ + JJ + NN
0oTBOQ5rp58,321.353,323.489,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=321,[cheery acoustic music],1,1,0,0,0,0,0,0,cheery acoustic music,ADJ + ADJ + NOUN,JJ + JJ + NN
0oTBOQ5rp58,0.533,1.667,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=0,[Nintendo Switch Snap],1,0,1,0,0,0,0,0,Nintendo Switch Snap,PROPN + PROPN + NOUN,NNP + NNP + NN
0oTBOQ5rp58,4.203,8.641,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=4,[narrator],1,0,0,1,0,0,0,0,narrator,NOUN,NN
0oTBOQ5rp58,319.351,321.32,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=319,<i> [multiple voices],1,0,0,1,0,0,0,0,multiple voices,ADJ + NOUN,JJ + NNS
0rWTOpTPHWM,3.636,4.971,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=3,[bubbling noise],1,0,1,0,0,0,0,0,bubbling noise,VERB + NOUN,VBG + NN
0rWTOpTPHWM,21.588,23.089,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=21,[machine whirring],1,0,1,0,0,0,0,0,machine whirring,NOUN + NOUN,NN + NN
0rWTOpTPHWM,29.695,31.63,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=29,[printer whirring ceases],1,0,1,0,0,0,0,0,printer whirring ceases,NOUN + NOUN + VERB,NN + NN + VBZ
0rWTOpTPHWM,63.796,64.897,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=63,[laughs nervously],1,0,1,0,0,0,0,0,laughs nervously,VERB + ADV,VBZ + RB
0rWTOpTPHWM,69.035,70.87,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=69,[nervous laughter],1,0,1,0,0,0,0,0,nervous laughter,ADJ + NOUN,JJ + NN
0rWTOpTPHWM,161.728,163.263,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=161,- [inhales],1,0,1,0,0,0,0,0,inhales,NOUN,NNS
0rWTOpTPHWM,216.715,219.619,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=216,[guts splattering],1,0,1,0,0,0,0,0,guts splattering,NOUN + VERB,NNS + VBG
0rWTOpTPHWM,238.537,239.539,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=238,- [groans],1,0,1,0,0,0,0,0,groans,NOUN,NNS
0rWTOpTPHWM,267.566,269.068,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=267,[printer screeches],1,0,1,0,0,0,0,0,printer screeches,NOUN + NOUN,NN + NNS
0rWTOpTPHWM,303.135,304.704,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=303,- [giggles],1,0,1,0,0,0,0,0,giggles,NOUN,NNS
0rWTOpTPHWM,317.549,319.118,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=317,[cawing],1,0,1,0,0,0,0,0,cawing,VERB,VBG
0rWTOpTPHWM,324.957,326.993,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=324,[aggressive cawing],1,0,1,0,0,0,0,0,aggressive cawing,ADJ + NOUN,JJ + NN
0rWTOpTPHWM,328.427,329.729,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=328,[gasps],1,0,1,0,0,0,0,0,gasps,VERB,VBZ
0rWTOpTPHWM,345.611,347.513,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=345,[device beeps],1,0,1,0,0,0,0,0,device beeps,NOUN + VERB,NN + VBZ
0rWTOpTPHWM,347.613,349.282,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=347,[panting],1,0,1,0,0,0,0,0,panting,VERB,VBG
0rWTOpTPHWM,401.967,403.669,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=401,- [whispering] I think,1,0,0,1,0,0,0,0,whispering,NOUN,NN
0rWTOpTPHWM,410.042,411.21,https://www.youtube.com/watch?v=0rWTOpTPHWM&t=410,[printer beeps],1,0,1,0,0,0,0,0,printer beeps,NOUN + VERB,NN + VBZ
0t5Sn_S-pdI,1443.007,1443.141,https://www.youtube.com/watch?v=0t5Sn_S-pdI&t=1443,&gt;&gt; [ INAUDIBLE ] A STAND-ALONE,1,0,1,0,0,0,0,0,INAUDIBLE,PROPN,NNP
0t5Sn_S-pdI,1443.141,1444.375,https://www.youtube.com/watch?v=0t5Sn_S-pdI&t=1443,&gt;&gt; [ INAUDIBLE ] A STAND-ALONE,1,0,1,0,0,0,0,0,INAUDIBLE,PROPN,NNP
0tGyRJxbYpQ,0.201,3.201,https://www.youtube.com/watch?v=0tGyRJxbYpQ&t=0,[heart monitor beeping],1,0,1,0,0,0,0,0,heart monitor beeping,NOUN + NOUN + VERB,NN + NN + VBG
0VaJwnBh8GI,43.242,44.21,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=43,[drums],1,1,1,0,0,0,0,0,drums,VERB,VBZ
0VaJwnBh8GI,77.777,78.745,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=77,[drums],1,1,1,0,0,0,0,0,drums,VERB,VBZ
0VaJwnBh8GI,193.125,194.393,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=193,[drums],1,1,1,0,0,0,0,0,drums,VERB,VBZ
0VaJwnBh8GI,11.244,12.178,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=11,[laughter],1,0,1,0,0,0,0,0,laughter,NOUN,NN
0VaJwnBh8GI,51.684,52.718,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=51,[bell rings],1,0,1,0,0,0,0,0,bell rings,PROPN + NOUN,NNP + NNS
0VaJwnBh8GI,120.587,121.387,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=120,[laughter],1,0,1,0,0,0,0,0,laughter,NOUN,NN
0VaJwnBh8GI,130.563,131.531,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=130,[bell rings],1,0,1,0,0,0,0,0,bell rings,PROPN + NOUN,NNP + NNS
0VaJwnBh8GI,155.555,156.555,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=155,[inaudible],1,0,1,0,0,0,0,0,inaudible,PROPN,NNP
0VaJwnBh8GI,182.882,183.583,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=182,[laughter],1,0,1,0,0,0,0,0,laughter,NOUN,NN
0VaJwnBh8GI,207.54,207.974,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=207,[gasps],1,0,1,0,0,0,0,0,gasps,VERB,VBZ
0VaJwnBh8GI,225.958,228.995,https://www.youtube.com/watch?v=0VaJwnBh8GI&t=225,[audio logo],1,0,1,0,0,0,0,0,audio logo,NOUN + NOUN,NN + NN
0VxAyE1Y62w,138.772,140.24,https://www.youtube.com/watch?v=0VxAyE1Y62w&t=138,Can we see the--[laughter],1,0,1,0,0,0,0,0,laughter,NOUN,NN
0VxAyE1Y62w,169.77,171.171,https://www.youtube.com/watch?v=0VxAyE1Y62w&t=169,[Laughter],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
0VxAyE1Y62w,322.122,324.491,https://www.youtube.com/watch?v=0VxAyE1Y62w&t=322,[Screeching noises],1,0,1,0,0,0,0,0,Screeching noises,VERB + NOUN,VBG + NNS
0VxAyE1Y62w,543.477,544.411,https://www.youtube.com/watch?v=0VxAyE1Y62w&t=543,[screeching noise],1,0,1,0,0,0,0,0,screeching noise,VERB + NOUN,VBG + NN
102HX7VMaeY,11.999,16.999,https://www.youtube.com/watch?v=102HX7VMaeY&t=11,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
102HX7VMaeY,0.309,3.309,https://www.youtube.com/watch?v=102HX7VMaeY&t=0,(audience cheering),1,0,1,0,0,0,0,0,audience cheering,NOUN + VERB,NN + VBG
102HX7VMaeY,147.676,150.676,https://www.youtube.com/watch?v=102HX7VMaeY&t=147,(audience cheering),1,0,1,0,0,0,0,0,audience cheering,NOUN + VERB,NN + VBG
102HX7VMaeY,179.163,182.163,https://www.youtube.com/watch?v=102HX7VMaeY&t=179,(audience cheering),1,0,1,0,0,0,0,0,audience cheering,NOUN + VERB,NN + VBG
102HX7VMaeY,185.485,188.485,https://www.youtube.com/watch?v=102HX7VMaeY&t=185,(audience cheering),1,0,1,0,0,0,0,0,audience cheering,NOUN + VERB,NN + VBG
11YHWoRAD6s,0.6,3.636,https://www.youtube.com/watch?v=11YHWoRAD6s&t=0,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
11YHWoRAD6s,3.636,5.672,https://www.youtube.com/watch?v=11YHWoRAD6s&t=3,- [Men Whispering] Dead Kevin,1,0,0,1,0,0,0,0,Men Whispering,NOUN + VERB,NNS + VBG
11YHWoRAD6s,5.672,8.441,https://www.youtube.com/watch?v=11YHWoRAD6s&t=5,(vacuum),1,0,1,0,0,0,0,0,vacuum,NOUN,NN
11YHWoRAD6s,24.657,27.26,https://www.youtube.com/watch?v=11YHWoRAD6s&t=24,(all grunting),1,0,1,0,0,0,0,0,all grunting,PRON + VERB,DT + VBG
11YHWoRAD6s,65.465,67.534,https://www.youtube.com/watch?v=11YHWoRAD6s&t=65,- [Guy Green Shirt] I have a,1,0,0,1,0,0,0,0,Guy Green Shirt,PROPN + PROPN + NOUN,NNP + NNP + NN
11YHWoRAD6s,72.305,73.773,https://www.youtube.com/watch?v=11YHWoRAD6s&t=72,- [Guy Green Shirt],1,0,0,1,0,0,0,0,Guy Green Shirt,PROPN + PROPN + NOUN,NNP + NNP + NN
11YHWoRAD6s,73.773,75.275,https://www.youtube.com/watch?v=11YHWoRAD6s&t=73,- [Guy Purple Shirt],1,0,0,1,0,0,0,0,Guy Purple Shirt,NOUN + ADJ + NOUN,NN + JJ + NN
11YHWoRAD6s,76.776,78.078,https://www.youtube.com/watch?v=11YHWoRAD6s&t=76,- [Guy Green Shirt] Yeah but,1,0,0,1,0,0,0,0,Guy Green Shirt,PROPN + PROPN + NOUN,NNP + NNP + NN
11YHWoRAD6s,79.279,80.814,https://www.youtube.com/watch?v=11YHWoRAD6s&t=79,- [Guy Red Shirt] I,1,0,0,1,0,0,0,0,Guy Red Shirt,NOUN + PROPN + NOUN,NN + NNP + NN
11YHWoRAD6s,135.268,137.17,https://www.youtube.com/watch?v=11YHWoRAD6s&t=135,- [Guy Red Shirt],1,0,0,1,0,0,0,0,Guy Red Shirt,NOUN + PROPN + NOUN,NN + NNP + NN
11YHWoRAD6s,137.17,138.838,https://www.youtube.com/watch?v=11YHWoRAD6s&t=137,- [Purple Shirt Guy],1,0,0,1,0,0,0,0,Purple Shirt Guy,ADJ + NOUN + NOUN,JJ + NN + NN
11YHWoRAD6s,138.838,141.274,https://www.youtube.com/watch?v=11YHWoRAD6s&t=138,- [Green Shirt Guy],1,0,0,1,0,0,0,0,Green Shirt Guy,PROPN + NOUN + NOUN,NNP + NN + NN
1AR-vtcDY-8,12.361,14.345,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=12,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
1AR-vtcDY-8,0.064,0.897,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=0,(crowd cheering),1,0,1,0,0,0,0,0,crowd cheering,VERB + VERB,VB + VBG
1AR-vtcDY-8,5.93,7.06,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=5,leave. (chuckling),1,0,1,0,0,0,0,0,chuckling,VERB,VBG
1AR-vtcDY-8,14.345,15.93,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=14,(Kelly yells),1,0,1,0,0,0,0,0,Kelly yells,PROPN + VERB,NNP + VBZ
1AR-vtcDY-8,15.93,20.93,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=15,(Kelly laughs),1,0,1,0,0,0,0,0,Kelly laughs,PROPN + VERB,NNP + VBZ
1AR-vtcDY-8,65.993,68.743,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=65,(crowd cheering),1,0,1,0,0,0,0,0,crowd cheering,VERB + VERB,VB + VBG
1AR-vtcDY-8,79.067,81.817,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=79,(crowd cheering),1,0,1,0,0,0,0,0,crowd cheering,VERB + VERB,VB + VBG
1AR-vtcDY-8,89.673,91.45,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=89,(hands clapping),1,0,1,0,0,0,0,0,hands clapping,NOUN + NOUN,NNS + NN
1AR-vtcDY-8,93.999,94.832,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=93,(Eric and Melissa laughing),1,0,1,0,0,0,0,0,Eric and Melissa laughing,PROPN + CCONJ + ADJ + VERB,NNP + CC + JJ + VBG
1AR-vtcDY-8,97.331,98.164,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=97,"- [Mekia] Unfortunately, I can't.",1,0,0,1,0,0,0,0,Mekia,PROPN,NNP
1AR-vtcDY-8,98.164,99.45,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=98,(Mekia chuckles),1,0,1,0,0,0,0,0,Mekia chuckles,PROPN + PROPN,NNP + NNP
1AR-vtcDY-8,102.64,103.473,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=102,- Hello. (chuckling),1,0,1,0,0,0,0,0,chuckling,VERB,VBG
